"id","date","hb","hb_name","daily_positive","cumulative_positive","crude_rate_positive","crude_rate7day_positive","daily_deaths","cumulative_deaths","crude_rate_deaths","daily_negative","cumulative_negative","crude_rate_negative","total_tests","positive_tests","positive_percentage","positive_percentage7day","total_pillar1","total_pillar2","hospital_admissions","hospital_admissions_qf","icu_admissions","icu_admissions_qf","positive_pillar1","positive_pillar2"
1,20200228,"S08000015","NHS Ayrshire and Arran",0,0,0,NA,0,0,0,7,24,6.52191635642273,9,0,0,NA,9,0,NA,":",NA,":",0,0
2,20200228,"S08000016","NHS Borders",0,0,0,NA,0,0,0,3,19,16.4873307879209,3,0,0,NA,3,0,NA,":",NA,":",0,0
3,20200228,"S08000017","NHS Dumfries and Galloway",0,0,0,NA,0,0,0,7,18,12.1383775035404,9,0,0,NA,9,0,NA,":",NA,":",0,0
4,20200228,"S08000019","NHS Forth Valley",0,0,0,NA,0,0,0,12,52,16.9973523355016,20,0,0,NA,20,0,NA,":",NA,":",0,0
5,20200228,"S08000020","NHS Grampian",0,0,0,NA,0,0,0,5,78,13.3208094953463,6,0,0,NA,6,0,NA,":",NA,":",0,0
6,20200228,"S08000022","NHS Highland",0,0,0,NA,0,0,0,2,28,8.72654740385215,4,0,0,NA,4,0,NA,":",NA,":",0,0
7,20200228,"S08000024","NHS Lothian",0,0,0,NA,0,0,0,38,150,16.4385363127267,51,0,0,NA,51,0,NA,":",NA,":",0,0
8,20200228,"S08000025","NHS Orkney",0,0,0,NA,0,0,0,0,2,8.92857142857143,0,0,0,NA,0,0,NA,":",NA,":",0,0
9,20200228,"S08000029","NHS Fife",0,0,0,NA,0,0,0,11,54,14.4334856867934,14,0,0,NA,14,0,NA,":",NA,":",0,0
10,20200228,"S08000030","NHS Tayside",1,1,0.24006721882127,NA,0,0,0,5,71,17.0447725363102,8,2,25,NA,8,0,NA,":",NA,":",2,0
11,20200228,"S08000031","NHS Greater Glasgow and Clyde",0,0,0,NA,0,0,0,14,98,8.26836758799906,28,0,0,NA,28,0,NA,":",NA,":",0,0
12,20200228,"S08000032","NHS Lanarkshire",0,0,0,NA,0,0,0,8,52,7.85545954438335,10,0,0,NA,10,0,NA,":",NA,":",0,0
13,20200228,"S92000003","Scotland",1,1,0.0182949140139041,NA,0,0,0,112,646,11.8185144529821,164,2,1.21951219512195,NA,164,0,NA,":",NA,":",2,0
14,20200229,"S08000015","NHS Ayrshire and Arran",0,0,0,NA,0,0,0,3,27,7.33715590097557,4,0,0,NA,4,0,NA,":",NA,":",0,0
15,20200229,"S08000016","NHS Borders",0,0,0,NA,0,0,0,2,21,18.2228392919125,3,0,0,NA,3,0,NA,":",NA,":",0,0
16,20200229,"S08000017","NHS Dumfries and Galloway",0,0,0,NA,0,0,0,4,22,14.8357947265493,8,0,0,NA,8,0,NA,":",NA,":",0,0
17,20200229,"S08000019","NHS Forth Valley",0,0,0,NA,0,0,0,10,62,20.2660739384827,14,0,0,NA,14,0,NA,":",NA,":",0,0
18,20200229,"S08000020","NHS Grampian",0,0,0,NA,0,0,0,5,83,14.1747075399197,5,0,0,NA,5,0,NA,":",NA,":",0,0
19,20200229,"S08000022","NHS Highland",0,0,0,NA,0,0,0,2,30,9.34987221841302,4,0,0,NA,4,0,NA,":",NA,":",0,0
20,20200229,"S08000024","NHS Lothian",0,0,0,NA,0,0,0,3,153,16.7673070389812,5,0,0,NA,5,0,NA,":",NA,":",0,0
21,20200229,"S08000025","NHS Orkney",0,0,0,NA,0,0,0,0,2,8.92857142857143,0,0,0,NA,0,0,NA,":",NA,":",0,0
22,20200229,"S08000029","NHS Fife",0,0,0,NA,0,0,0,5,59,15.7699195466816,5,0,0,NA,5,0,NA,":",NA,":",0,0
23,20200229,"S08000030","NHS Tayside",0,1,0.24006721882127,NA,0,0,0,1,72,17.2848397551314,1,0,0,NA,1,0,NA,":",NA,":",0,0
24,20200229,"S08000031","NHS Greater Glasgow and Clyde",0,0,0,NA,0,0,0,17,115,9.70267625122338,30,0,0,NA,30,0,NA,":",NA,":",0,0
25,20200229,"S08000032","NHS Lanarkshire",0,0,0,NA,0,0,0,8,60,9.06399178198078,11,0,0,NA,11,0,NA,":",NA,":",0,0
209,20200313,"S08000025","NHS Orkney",0,0,0,0,0,0,0,0,7,31.25,0,0,0,0,0,0,NA,":",NA,":",0,0
26,20200229,"S92000003","Scotland",0,1,0.0182949140139041,NA,0,0,0,60,706,12.9162092938163,90,0,0,NA,90,0,NA,":",NA,":",0,0
27,20200301,"S08000015","NHS Ayrshire and Arran",0,0,0,NA,0,0,0,6,33,8.96763499008125,7,0,0,NA,7,0,NA,":",NA,":",0,0
28,20200301,"S08000016","NHS Borders",0,0,0,NA,0,0,0,2,23,19.9583477959042,3,0,0,NA,3,0,NA,":",NA,":",0,0
29,20200301,"S08000017","NHS Dumfries and Galloway",0,0,0,NA,0,0,0,4,26,17.5332119495583,4,0,0,NA,4,0,NA,":",NA,":",0,0
30,20200301,"S08000019","NHS Forth Valley",1,1,0.326872160298107,NA,0,0,0,2,64,20.9198182590789,6,1,16.6666666666667,NA,6,0,NA,":",NA,":",1,0
31,20200301,"S08000020","NHS Grampian",1,1,0.170779608914696,NA,0,0,0,3,86,14.6870463666638,7,1,14.2857142857143,NA,7,0,NA,":",NA,":",1,0
32,20200301,"S08000022","NHS Highland",0,0,0,NA,0,0,0,0,30,9.34987221841302,1,0,0,NA,1,0,NA,":",NA,":",0,0
33,20200301,"S08000024","NHS Lothian",0,0,0,NA,0,0,0,16,169,18.5207509123388,21,0,0,NA,21,0,NA,":",NA,":",0,0
34,20200301,"S08000025","NHS Orkney",0,0,0,NA,0,0,0,0,2,8.92857142857143,0,0,0,NA,0,0,NA,":",NA,":",0,0
35,20200301,"S08000029","NHS Fife",0,0,0,NA,0,0,0,1,60,16.0372063186593,2,0,0,NA,2,0,NA,":",NA,":",0,0
36,20200301,"S08000030","NHS Tayside",0,1,0.24006721882127,NA,0,0,0,2,74,17.764974192774,3,0,0,NA,3,0,NA,":",NA,":",0,0
37,20200301,"S08000031","NHS Greater Glasgow and Clyde",0,0,0,NA,0,0,0,23,138,11.6432115014681,28,0,0,NA,28,0,NA,":",NA,":",0,0
38,20200301,"S08000032","NHS Lanarkshire",0,0,0,NA,0,0,0,8,68,10.2725240195782,10,0,0,NA,10,0,NA,":",NA,":",0,0
39,20200301,"S92000003","Scotland",2,3,0.0548847420417124,NA,0,0,0,67,773,14.1419685327479,92,2,2.17391304347826,NA,92,0,7,"",NA,":",2,0
40,20200302,"S08000015","NHS Ayrshire and Arran",1,1,0.271746514850947,NA,0,0,0,7,40,10.8698605940379,10,1,10,NA,10,0,NA,":",NA,":",1,0
41,20200302,"S08000016","NHS Borders",0,0,0,NA,0,0,0,3,26,22.5616105518917,3,0,0,NA,3,0,NA,":",NA,":",0,0
42,20200302,"S08000017","NHS Dumfries and Galloway",0,0,0,NA,0,0,0,11,37,24.951109312833,13,0,0,NA,13,0,NA,":",NA,":",0,0
43,20200302,"S08000019","NHS Forth Valley",0,1,0.326872160298107,NA,0,0,0,13,77,25.1691563429543,21,0,0,NA,21,0,NA,":",NA,":",0,0
44,20200302,"S08000020","NHS Grampian",0,1,0.170779608914696,NA,0,0,0,17,103,17.5902997182136,18,0,0,NA,18,0,NA,":",NA,":",0,0
45,20200302,"S08000022","NHS Highland",0,0,0,NA,0,0,0,1,31,9.66153462569345,3,0,0,NA,3,0,NA,":",NA,":",0,0
46,20200302,"S08000024","NHS Lothian",0,0,0,NA,0,0,0,37,206,22.575589869478,50,0,0,NA,50,0,NA,":",NA,":",0,0
47,20200302,"S08000025","NHS Orkney",0,0,0,NA,0,0,0,0,2,8.92857142857143,0,0,0,NA,0,0,NA,":",NA,":",0,0
48,20200302,"S08000029","NHS Fife",0,0,0,NA,0,0,0,11,71,18.9773608104135,14,0,0,NA,14,0,NA,":",NA,":",0,0
49,20200302,"S08000030","NHS Tayside",0,1,0.24006721882127,NA,0,0,0,5,79,18.9653102868803,19,3,15.7894736842105,NA,19,0,NA,":",NA,":",3,0
50,20200302,"S08000031","NHS Greater Glasgow and Clyde",0,0,0,NA,0,0,0,50,188,15.8617663933043,80,0,0,NA,80,0,NA,":",NA,":",0,0
51,20200302,"S08000032","NHS Lanarkshire",0,0,0,NA,0,0,0,24,92,13.8981207323705,33,0,0,NA,33,0,NA,":",NA,":",0,0
52,20200302,"S92000003","Scotland",1,4,0.0731796560556165,NA,0,0,0,179,952,17.4167581412367,264,4,1.51515151515152,NA,264,0,11,"",NA,":",4,0
53,20200303,"S08000015","NHS Ayrshire and Arran",0,1,0.271746514850947,NA,0,0,0,16,56,15.217804831653,19,0,0,NA,19,0,NA,":",NA,":",0,0
54,20200303,"S08000016","NHS Borders",0,0,0,NA,0,0,0,2,28,24.2971190558834,2,0,0,NA,2,0,NA,":",NA,":",0,0
55,20200303,"S08000017","NHS Dumfries and Galloway",0,0,0,NA,0,0,0,6,43,28.9972351473464,10,0,0,NA,10,0,NA,":",NA,":",0,0
56,20200303,"S08000019","NHS Forth Valley",1,2,0.653744320596215,NA,0,0,0,14,91,29.7453665871278,25,1,4,NA,25,0,NA,":",NA,":",1,0
57,20200303,"S08000020","NHS Grampian",1,2,0.341559217829391,NA,0,0,0,9,112,19.1273161984459,15,1,6.66666666666667,NA,15,0,NA,":",NA,":",1,0
58,20200303,"S08000022","NHS Highland",0,0,0,NA,0,0,0,8,39,12.1548338839369,10,0,0,NA,10,0,NA,":",NA,":",0,0
59,20200303,"S08000024","NHS Lothian",0,0,0,NA,0,0,0,42,248,27.1783800370415,48,0,0,NA,48,0,NA,":",NA,":",0,0
60,20200303,"S08000025","NHS Orkney",0,0,0,NA,0,0,0,1,3,13.3928571428571,1,0,0,NA,1,0,NA,":",NA,":",0,0
61,20200303,"S08000028","NHS Western Isles",0,0,0,NA,0,0,0,1,1,3.77358490566038,1,0,0,NA,1,0,NA,":",NA,":",0,0
62,20200303,"S08000029","NHS Fife",0,0,0,NA,0,0,0,10,81,21.65022853019,13,0,0,NA,13,0,NA,":",NA,":",0,0
63,20200303,"S08000030","NHS Tayside",0,1,0.24006721882127,NA,0,0,0,16,95,22.8063857880206,37,2,5.40540540540541,NA,37,0,NA,":",NA,":",2,0
64,20200303,"S08000031","NHS Greater Glasgow and Clyde",1,1,0.084371097836725,NA,0,0,0,45,233,19.6584657959569,72,2,2.77777777777778,NA,72,0,NA,":",NA,":",2,0
65,20200303,"S08000032","NHS Lanarkshire",0,0,0,NA,0,0,0,25,117,17.6747839748625,35,0,0,NA,35,0,NA,":",NA,":",0,0
66,20200303,"S92000003","Scotland",3,7,0.128064398097329,NA,0,0,0,195,1147,20.984266373948,288,6,2.08333333333333,NA,288,0,13,"",NA,":",6,0
67,20200304,"S08000015","NHS Ayrshire and Arran",0,1,0.271746514850947,NA,0,0,0,10,66,17.9352699801625,15,1,6.66666666666667,NA,15,0,NA,":",NA,":",1,0
68,20200304,"S08000016","NHS Borders",0,0,0,NA,0,0,0,2,30,26.032627559875,3,0,0,NA,3,0,NA,":",NA,":",0,0
69,20200304,"S08000017","NHS Dumfries and Galloway",0,0,0,NA,0,0,0,9,52,35.0664238991166,11,0,0,NA,11,0,NA,":",NA,":",0,0
70,20200304,"S08000019","NHS Forth Valley",1,3,0.980616480894322,NA,0,0,0,17,108,35.3021933121956,33,4,12.1212121212121,NA,33,0,NA,":",NA,":",4,0
71,20200304,"S08000020","NHS Grampian",2,4,0.683118435658782,NA,0,0,0,5,117,19.9812142430194,7,2,28.5714285714286,NA,7,0,NA,":",NA,":",2,0
72,20200304,"S08000022","NHS Highland",0,0,0,NA,0,0,0,7,46,14.3364707349,8,0,0,NA,8,0,NA,":",NA,":",0,0
73,20200304,"S08000024","NHS Lothian",1,1,0.109590242084845,NA,0,0,0,26,274,30.0277263312475,33,1,3.03030303030303,NA,33,0,NA,":",NA,":",1,0
74,20200304,"S08000025","NHS Orkney",0,0,0,NA,0,0,0,0,3,13.3928571428571,0,0,0,NA,0,0,NA,":",NA,":",0,0
75,20200304,"S08000026","NHS Shetland",0,0,0,NA,0,0,0,1,1,4.37254044599913,1,0,0,NA,1,0,NA,":",NA,":",0,0
76,20200304,"S08000028","NHS Western Isles",0,0,0,NA,0,0,0,1,2,7.54716981132075,1,0,0,NA,1,0,NA,":",NA,":",0,0
77,20200304,"S08000029","NHS Fife",2,2,0.53457354395531,NA,0,0,0,1,82,21.9175153021677,3,2,66.6666666666667,NA,3,0,NA,":",NA,":",2,0
78,20200304,"S08000030","NHS Tayside",0,1,0.24006721882127,NA,0,0,0,10,105,25.2070579762333,22,0,0,NA,22,0,NA,":",NA,":",0,0
79,20200304,"S08000031","NHS Greater Glasgow and Clyde",0,1,0.084371097836725,NA,0,0,0,55,288,24.2988761769768,92,0,0,NA,92,0,NA,":",NA,":",0,0
80,20200304,"S08000032","NHS Lanarkshire",0,0,0,NA,0,0,0,16,133,20.0918484500574,26,0,0,NA,26,0,NA,":",NA,":",0,0
81,20200304,"S92000003","Scotland",6,13,0.237833882180754,NA,0,0,0,160,1307,23.9114526161727,255,10,3.92156862745098,NA,255,0,10,"",NA,":",10,0
82,20200305,"S08000015","NHS Ayrshire and Arran",0,1,0.271746514850947,0.271746514850947,0,0,0,15,81,22.0114677029267,17,0,0,2.46913580246914,17,0,NA,":",NA,":",0,0
83,20200305,"S08000016","NHS Borders",0,0,0,0,0,0,0,1,31,26.9003818118709,1,0,0,0,1,0,NA,":",NA,":",0,0
84,20200305,"S08000017","NHS Dumfries and Galloway",0,0,0,0,0,0,0,6,58,39.11254973363,6,0,0,0,6,0,NA,":",NA,":",0,0
85,20200305,"S08000019","NHS Forth Valley",0,3,0.980616480894322,0.980616480894322,0,0,0,10,118,38.5709149151767,18,0,0,4.37956204379562,18,0,NA,":",NA,":",0,0
86,20200305,"S08000020","NHS Grampian",0,4,0.683118435658782,0.683118435658782,0,0,0,5,122,20.8351122875929,15,2,13.3333333333333,8.21917808219178,15,0,NA,":",NA,":",2,0
87,20200305,"S08000022","NHS Highland",0,0,0,0,0,0,0,8,54,16.8297699931434,11,0,0,0,11,0,NA,":",NA,":",0,0
88,20200305,"S08000024","NHS Lothian",0,1,0.109590242084845,0.109590242084845,0,0,0,19,293,32.1099409308595,32,1,3.125,0.833333333333333,32,0,NA,":",NA,":",1,0
89,20200305,"S08000025","NHS Orkney",0,0,0,0,0,0,0,0,3,13.3928571428571,0,0,0,0,0,0,NA,":",NA,":",0,0
90,20200305,"S08000026","NHS Shetland",0,0,0,NA,0,0,0,1,2,8.74508089199825,2,0,0,NA,2,0,NA,":",NA,":",0,0
91,20200305,"S08000028","NHS Western Isles",0,0,0,NA,0,0,0,0,2,7.54716981132075,2,0,0,NA,2,0,NA,":",NA,":",0,0
92,20200305,"S08000029","NHS Fife",0,2,0.53457354395531,0.53457354395531,0,0,0,8,90,24.0558094779889,9,0,0,3.33333333333333,9,0,NA,":",NA,":",0,0
93,20200305,"S08000030","NHS Tayside",0,1,0.24006721882127,0.24006721882127,0,0,0,11,116,27.8477973832673,30,2,6.66666666666667,7.5,30,0,NA,":",NA,":",2,0
94,20200305,"S08000031","NHS Greater Glasgow and Clyde",1,2,0.16874219567345,0.16874219567345,0,0,0,59,347,29.2767709493436,91,2,2.1978021978022,0.950118764845606,91,0,NA,":",NA,":",2,0
95,20200305,"S08000032","NHS Lanarkshire",1,1,0.15106652969968,0.15106652969968,0,0,0,19,152,22.9621125143513,32,1,3.125,0.636942675159236,32,0,NA,":",NA,":",1,0
96,20200305,"S92000003","Scotland",2,15,0.274423710208562,0.274423710208562,0,0,0,162,1469,26.8752286864252,266,8,3.00751879699248,2.25510923185342,266,0,20,"",NA,":",8,0
97,20200306,"S08000015","NHS Ayrshire and Arran",0,1,0.271746514850947,0.271746514850947,0,0,0,7,88,23.9136933068833,13,0,0,2.35294117647059,13,0,NA,":",NA,":",0,0
98,20200306,"S08000016","NHS Borders",0,0,0,0,0,0,0,3,34,29.5036445678584,5,0,0,0,5,0,NA,":",NA,":",0,0
99,20200306,"S08000017","NHS Dumfries and Galloway",0,0,0,0,0,0,0,15,73,49.2278643199137,19,0,0,0,19,0,NA,":",NA,":",0,0
100,20200306,"S08000019","NHS Forth Valley",0,3,0.980616480894322,0.980616480894322,0,0,0,14,132,43.1471251593502,38,2,5.26315789473684,5.16129032258065,38,0,NA,":",NA,":",2,0
101,20200306,"S08000020","NHS Grampian",0,4,0.683118435658782,0.683118435658782,0,0,0,5,127,21.6890103321663,11,1,9.09090909090909,8.97435897435897,11,0,NA,":",NA,":",1,0
102,20200306,"S08000022","NHS Highland",0,0,0,0,0,0,0,7,61,19.0114068441065,8,0,0,0,8,0,NA,":",NA,":",0,0
103,20200306,"S08000024","NHS Lothian",2,3,0.328770726254534,0.328770726254534,0,0,0,23,316,34.6305164988109,37,3,8.10810810810811,2.21238938053097,37,0,NA,":",NA,":",3,0
104,20200306,"S08000025","NHS Orkney",0,0,0,0,0,0,0,2,5,22.3214285714286,2,0,0,0,2,0,NA,":",NA,":",0,0
105,20200306,"S08000026","NHS Shetland",2,2,8.74508089199825,NA,0,0,0,0,2,8.74508089199825,2,2,100,NA,2,0,NA,":",NA,":",2,0
106,20200306,"S08000028","NHS Western Isles",0,0,0,NA,0,0,0,1,3,11.3207547169811,2,0,0,NA,2,0,NA,":",NA,":",0,0
107,20200306,"S08000029","NHS Fife",0,2,0.53457354395531,0.53457354395531,0,0,0,6,96,25.6595301098549,13,1,7.69230769230769,5.08474576271187,13,0,NA,":",NA,":",1,0
108,20200306,"S08000030","NHS Tayside",0,1,0.24006721882127,0,0,0,0,16,132,31.6888728844076,41,1,2.4390243902439,5.22875816993464,41,0,NA,":",NA,":",1,0
109,20200306,"S08000031","NHS Greater Glasgow and Clyde",1,3,0.253113293510175,0.253113293510175,0,0,0,62,409,34.5077790152205,101,1,0.99009900990099,1.01214574898785,101,0,NA,":",NA,":",1,0
110,20200306,"S08000032","NHS Lanarkshire",1,2,0.302133059399359,0.302133059399359,0,0,0,18,170,25.6813100489456,32,1,3.125,1.11731843575419,32,0,NA,":",NA,":",1,0
111,20200306,"S92000003","Scotland",6,21,0.384193194291987,0.365898280278083,0,0,0,179,1648,30.150018294914,324,12,3.7037037037037,2.65991133628879,324,0,21,"",NA,":",12,0
112,20200307,"S08000015","NHS Ayrshire and Arran",1,2,0.543493029701894,0.543493029701894,0,0,0,6,94,25.544172395989,15,1,6.66666666666667,3.125,15,0,NA,":",NA,":",1,0
113,20200307,"S08000016","NHS Borders",0,0,0,0,0,0,0,1,35,30.3713988198542,2,0,0,0,2,0,NA,":",NA,":",0,0
114,20200307,"S08000017","NHS Dumfries and Galloway",0,0,0,0,0,0,0,6,79,53.2739901544271,7,0,0,0,7,0,NA,":",NA,":",0,0
115,20200307,"S08000019","NHS Forth Valley",0,3,0.980616480894322,0.980616480894322,0,0,0,9,141,46.0889746020331,26,2,7.69230769230769,5.98802395209581,26,0,NA,":",NA,":",2,0
116,20200307,"S08000020","NHS Grampian",2,6,1.02467765348817,1.02467765348817,0,0,0,7,134,22.8844675945692,15,3,20,11.3636363636364,15,0,NA,":",NA,":",3,0
117,20200307,"S08000022","NHS Highland",0,0,0,0,0,0,0,6,67,20.8813812877891,6,0,0,0,6,0,NA,":",NA,":",0,0
118,20200307,"S08000024","NHS Lothian",2,5,0.547951210424224,0.547951210424224,0,0,0,31,347,38.0278140034411,48,4,8.33333333333333,3.3457249070632,48,0,NA,":",NA,":",4,0
119,20200307,"S08000025","NHS Orkney",0,0,0,0,0,0,0,0,5,22.3214285714286,0,0,0,0,0,0,NA,":",NA,":",0,0
120,20200307,"S08000026","NHS Shetland",0,2,8.74508089199825,NA,0,0,0,2,4,17.4901617839965,2,0,0,NA,2,0,NA,":",NA,":",0,0
121,20200307,"S08000028","NHS Western Isles",0,0,0,NA,0,0,0,0,3,11.3207547169811,0,0,0,NA,0,0,NA,":",NA,":",0,0
122,20200307,"S08000029","NHS Fife",0,2,0.53457354395531,0.53457354395531,0,0,0,4,100,26.7286771977655,16,1,6.25,5.71428571428571,16,0,NA,":",NA,":",1,0
123,20200307,"S08000030","NHS Tayside",0,1,0.24006721882127,0,0,0,0,2,134,32.1690073220502,9,0,0,4.96894409937888,9,0,NA,":",NA,":",0,0
124,20200307,"S08000031","NHS Greater Glasgow and Clyde",0,3,0.253113293510175,0.253113293510175,0,0,0,20,429,36.195200971955,45,3,6.66666666666667,1.57170923379175,45,0,NA,":",NA,":",3,0
125,20200307,"S08000032","NHS Lanarkshire",1,3,0.453199589099039,0.453199589099039,0,0,0,17,187,28.2494410538401,27,3,11.1111111111111,2.56410256410256,27,0,NA,":",NA,":",3,0
126,20200307,"S92000003","Scotland",6,27,0.493962678375412,0.475667764361507,0,0,0,111,1759,32.1807537504574,218,17,7.79816513761468,3.45635618043351,218,0,10,"",NA,":",17,0
127,20200308,"S08000015","NHS Ayrshire and Arran",0,2,0.543493029701894,0.543493029701894,0,0,0,7,101,27.4463979999456,10,0,0,3.03030303030303,10,0,NA,":",NA,":",0,0
128,20200308,"S08000016","NHS Borders",0,0,0,0,0,0,0,4,39,33.8424158278376,5,0,0,0,5,0,NA,":",NA,":",0,0
129,20200308,"S08000017","NHS Dumfries and Galloway",0,0,0,0,0,0,0,3,82,55.2970530716839,7,0,0,0,7,0,NA,":",NA,":",0,0
130,20200308,"S08000019","NHS Forth Valley",0,3,0.980616480894322,0.653744320596215,0,0,0,9,150,49.0308240447161,28,4,14.2857142857143,6.87830687830688,28,0,NA,":",NA,":",4,0
131,20200308,"S08000020","NHS Grampian",1,7,1.19545726240287,1.02467765348817,0,0,0,6,140,23.9091452480574,14,4,28.5714285714286,13.6842105263158,14,0,NA,":",NA,":",4,0
132,20200308,"S08000022","NHS Highland",0,0,0,0,0,0,0,6,73,22.7513557314717,7,0,0,0,7,0,NA,":",NA,":",0,0
133,20200308,"S08000024","NHS Lothian",2,7,0.767131694593913,0.767131694593913,0,0,0,17,364,39.8908481188835,31,2,6.45161290322581,3.9426523297491,31,0,NA,":",NA,":",2,0
134,20200308,"S08000025","NHS Orkney",0,0,0,0,0,0,0,0,5,22.3214285714286,0,0,0,0,0,0,NA,":",NA,":",0,0
135,20200308,"S08000026","NHS Shetland",0,2,8.74508089199825,NA,0,0,0,1,5,21.8627022299956,1,0,0,NA,1,0,NA,":",NA,":",0,0
136,20200308,"S08000028","NHS Western Isles",0,0,0,NA,0,0,0,1,4,15.0943396226415,1,0,0,NA,1,0,NA,":",NA,":",0,0
137,20200308,"S08000029","NHS Fife",0,2,0.53457354395531,0.53457354395531,0,0,0,1,101,26.9959639697431,7,0,0,5.33333333333333,7,0,NA,":",NA,":",0,0
138,20200308,"S08000030","NHS Tayside",0,1,0.24006721882127,0,0,0,0,0,134,32.1690073220502,1,0,0,5.0314465408805,1,0,NA,":",NA,":",0,0
139,20200308,"S08000031","NHS Greater Glasgow and Clyde",0,3,0.253113293510175,0.253113293510175,0,0,0,36,465,39.2325604940771,56,3,5.35714285714286,2.04841713221601,56,0,NA,":",NA,":",3,0
140,20200308,"S08000032","NHS Lanarkshire",0,3,0.453199589099039,0.453199589099039,0,0,0,8,195,29.4579732914376,24,4,16.6666666666667,4.30622009569378,24,0,NA,":",NA,":",4,0
141,20200308,"S92000003","Scotland",3,30,0.548847420417124,0.493962678375412,0,0,0,99,1858,33.9919502378339,192,17,8.85416666666667,4.09518539014942,192,0,11,"",NA,":",17,0
142,20200309,"S08000015","NHS Ayrshire and Arran",1,3,0.815239544552841,0.543493029701894,0,0,0,17,118,32.0660887524118,24,1,4.16666666666667,2.65486725663717,24,0,NA,":",NA,":",1,0
143,20200309,"S08000016","NHS Borders",1,1,0.867754251995835,0.867754251995835,0,0,0,11,50,43.3877125997917,15,1,6.66666666666667,3.03030303030303,15,0,NA,":",NA,":",1,0
144,20200309,"S08000017","NHS Dumfries and Galloway",0,0,0,0,0,0,0,13,95,64.063659046463,22,0,0,0,22,0,NA,":",NA,":",0,0
145,20200309,"S08000019","NHS Forth Valley",0,3,0.980616480894322,0.653744320596215,0,0,0,12,162,52.9532899682934,24,3,12.5,8.33333333333333,24,0,NA,":",NA,":",3,0
146,20200309,"S08000020","NHS Grampian",0,7,1.19545726240287,1.02467765348817,0,0,0,9,149,25.4461617282896,18,1,5.55555555555556,14.7368421052632,18,0,NA,":",NA,":",1,0
147,20200309,"S08000022","NHS Highland",0,0,0,0,0,0,0,6,79,24.6213301751543,8,0,0,0,8,0,NA,":",NA,":",0,0
148,20200309,"S08000024","NHS Lothian",3,10,1.09590242084845,1.09590242084845,0,0,0,96,460,50.4115113590286,136,8,5.88235294117647,5.20547945205479,136,0,NA,":",NA,":",8,0
149,20200309,"S08000025","NHS Orkney",0,0,0,0,0,0,0,1,6,26.7857142857143,1,0,0,0,1,0,NA,":",NA,":",0,0
150,20200309,"S08000026","NHS Shetland",4,6,26.2352426759948,NA,0,0,0,4,9,39.3528640139921,16,6,37.5,NA,16,0,NA,":",NA,":",6,0
151,20200309,"S08000028","NHS Western Isles",0,0,0,0,0,0,0,0,4,15.0943396226415,0,0,0,0,0,0,NA,":",NA,":",0,0
152,20200309,"S08000029","NHS Fife",1,3,0.801860315932964,0.801860315932964,0,0,0,2,103,27.5305375136984,7,1,14.2857142857143,7.35294117647059,7,0,NA,":",NA,":",1,0
153,20200309,"S08000030","NHS Tayside",3,4,0.96026887528508,0.72020165646381,0,0,0,10,144,34.5696795102629,22,6,27.2727272727273,6.79012345679012,22,0,NA,":",NA,":",6,0
154,20200309,"S08000031","NHS Greater Glasgow and Clyde",3,6,0.50622658702035,0.50622658702035,0,0,0,58,523,44.1260841686072,119,9,7.56302521008403,3.47222222222222,119,0,NA,":",NA,":",9,0
155,20200309,"S08000032","NHS Lanarkshire",0,3,0.453199589099039,0.453199589099039,0,0,0,13,208,31.4218381775334,41,3,7.31707317073171,5.52995391705069,41,0,NA,":",NA,":",3,0
156,20200309,"S92000003","Scotland",16,46,0.84156604463959,0.768386388583974,0,0,0,252,2110,38.6022685693377,453,39,8.60927152317881,5.46092184368737,453,0,18,"",NA,":",39,0
157,20200310,"S08000015","NHS Ayrshire and Arran",1,4,1.08698605940379,0.815239544552841,0,0,0,15,133,36.142286475176,25,1,4,3.36134453781513,25,0,NA,":",NA,":",1,0
158,20200310,"S08000016","NHS Borders",0,1,0.867754251995835,0.867754251995835,0,0,0,8,58,50.3297466157584,12,0,0,2.32558139534884,12,0,NA,":",NA,":",0,0
159,20200310,"S08000017","NHS Dumfries and Galloway",0,0,0,0,0,0,0,13,108,72.8302650212422,17,0,0,0,17,0,NA,":",NA,":",0,0
160,20200310,"S08000019","NHS Forth Valley",5,8,2.61497728238486,1.96123296178864,0,0,0,18,180,58.8369888536593,45,10,22.2222222222222,11.7924528301887,45,0,NA,":",NA,":",10,0
161,20200310,"S08000020","NHS Grampian",1,8,1.36623687131756,1.02467765348817,0,0,0,5,154,26.3000597728631,32,9,28.125,19.6428571428571,32,0,NA,":",NA,":",9,0
162,20200310,"S08000022","NHS Highland",1,1,0.311662407280434,0.311662407280434,0,0,0,14,93,28.9846038770803,20,1,5,1.47058823529412,20,0,NA,":",NA,":",1,0
163,20200310,"S08000024","NHS Lothian",2,12,1.31508290501814,1.31508290501814,0,0,0,104,564,61.8088965358524,155,6,3.87096774193548,5.29661016949153,155,0,NA,":",NA,":",6,0
164,20200310,"S08000025","NHS Orkney",0,0,0,0,0,0,0,1,7,31.25,1,0,0,0,1,0,NA,":",NA,":",0,0
165,20200310,"S08000026","NHS Shetland",5,11,48.0979449059904,48.0979449059904,0,0,0,4,13,56.8430257979886,9,5,55.5555555555556,39.3939393939394,9,0,NA,":",NA,":",5,0
