"id","date","ca","ca_name","daily_positive","cumulative_positive","crude_rate_positive","crude_rate7day_positive","daily_deaths","cumulative_deaths","crude_rate_deaths","daily_negative","cumulative_negative","crude_rate_negative","total_tests","positive_tests","positive_percentage","positive_percentage7day","total_pillar1","total_pillar2","positive_pillar1","positive_pillar2"
894,20200327,"S12000014","Falkirk",8,55,34.2551071250623,23.6671649227703,0,5,3.11410064773293,17,343,213.627304434479,39,9,23.0769230769231,16.2361623616236,39,0,9,0
895,20200327,"S12000017","Highland",1,24,10.1941128998004,6.37132056237523,0,0,0,20,336,142.717580597205,70,3,4.28571428571429,8.06451612903226,70,0,3,0
896,20200327,"S12000018","Inverclyde",8,63,81.754477030885,62.2891253568648,0,3,3.89307033480405,6,144,186.867376070594,18,8,44.4444444444444,38.1944444444444,18,0,8,0
897,20200327,"S12000019","Midlothian",6,23,24.6913580246914,18.2501341921632,1,3,3.22061191626409,15,204,219.001610305958,34,6,17.6470588235294,14.3835616438356,34,0,6,0
898,20200327,"S12000020","Moray",0,4,4.17929161007209,2.08964580503605,0,0,0,8,89,92.9892383241041,11,0,0,4.76190476190476,11,0,0,0
899,20200327,"S12000021","North Ayrshire",9,42,31.2849162011173,23.0912476722533,0,4,2.97951582867784,20,275,204.841713221601,41,12,29.2682926829268,16.9902912621359,41,0,12,0
900,20200327,"S12000023","Orkney Islands",0,0,0,0,0,0,0,1,18,80.3571428571429,1,0,0,0,1,0,0,0
901,20200327,"S12000026","Scottish Borders",14,63,54.6685178757376,45.9909753557792,1,4,3.47101700798334,15,272,236.029156542867,38,15,39.4736842105263,29.3814432989691,38,0,15,0
902,20200327,"S12000027","Shetland Islands",1,28,122.431132487976,17.4901617839965,0,0,0,7,114,498.4696108439,11,1,9.09090909090909,13.1578947368421,11,0,1,0
903,20200327,"S12000028","South Ayrshire",10,52,46.370608168361,39.2366684501516,0,0,0,7,230,205.10076689852,24,10,41.6666666666667,23.5602094240838,24,0,10,0
904,20200327,"S12000029","South Lanarkshire",10,85,26.4946075681067,21.8190885854997,0,3,0.935103796521414,20,486,151.486815036469,47,12,25.531914893617,21.8487394957983,47,0,12,0
905,20200327,"S12000030","Stirling",5,40,42.5170068027211,25.5102040816327,1,1,1.06292517006803,16,241,256.164965986395,26,5,19.2307692307692,18.3544303797468,26,0,5,0
906,20200327,"S12000033","Aberdeen City",3,29,12.6604383131057,7.85820309089322,0,0,0,22,257,112.19767746442,35,5,14.2857142857143,12.5628140703518,35,0,5,0
907,20200327,"S12000034","Aberdeenshire",2,25,9.58662474116113,5.36850985505023,0,1,0.383464989646445,21,203,77.8433928982284,36,3,8.33333333333333,17.1428571428571,36,0,3,0
908,20200327,"S12000035","Argyll and Bute",7,19,22.2404307620274,21.0698817745523,0,1,1.17054898747513,6,127,148.659721409341,25,7,28,21.0084033613445,25,0,7,0
909,20200327,"S12000036","City of Edinburgh",19,127,24.0703536636215,16.4891399112998,0,4,0.758121375232175,77,1102,208.862438876464,136,23,16.9117647058824,15.9442724458204,136,0,23,0
910,20200327,"S12000038","Renfrewshire",9,39,21.7403422710296,16.1658955348682,1,3,1.67233402084843,13,331,184.514186966944,42,13,30.952380952381,16.5137614678899,42,0,13,0
911,20200327,"S12000039","West Dunbartonshire",4,43,48.6755716549694,23.7717908082409,0,2,2.26398007697532,7,188,212.81412723568,21,6,28.5714285714286,25.2032520325203,21,0,6,0
912,20200327,"S12000040","West Lothian",9,35,19.040365575019,14.1442715700141,0,3,1.63203133500163,16,370,201.283864650201,44,10,22.7272727272727,14.4144144144144,44,0,10,0
913,20200327,"S12000041","Angus",10,47,40.580210671732,31.0827145570713,0,1,0.863408737696425,19,246,212.398549473321,37,10,27.027027027027,17.7339901477833,37,0,10,0
914,20200327,"S12000042","Dundee City",27,99,66.5233167585002,51.7403574788335,1,3,2.01585808359092,33,352,236.527348474667,78,28,35.8974358974359,25.7142857142857,78,0,28,0
915,20200327,"S12000045","East Dunbartonshire",7,39,35.8620689655172,22.9885057471264,0,1,0.919540229885057,6,230,211.494252873563,22,9,40.9090909090909,16.5644171779141,22,0,9,0
916,20200327,"S12000047","Fife",11,71,18.9773608104135,13.3643385988827,2,5,1.33643385988827,46,533,142.46384946409,80,12,15,14.2857142857143,80,0,12,0
917,20200327,"S12000048","Perth and Kinross",10,42,27.6479494437496,23.0399578697913,0,2,1.31656902113093,23,303,199.460206701336,39,10,25.6410256410256,14.4628099173554,39,0,10,0
918,20200327,"S12000049","Glasgow City",38,199,31.3070291359889,22.4970108866654,2,9,1.41589579006985,61,1453,228.588509219055,145,40,27.5862068965517,16.8410041841004,145,0,40,0
919,20200327,"S12000050","North Lanarkshire",15,90,26.3821305036056,16.4155478689101,1,4,1.17253913349358,29,508,148.912469953685,69,21,30.4347826086957,24.1379310344828,69,0,21,0
920,20200328,"S12000005","Clackmannanshire",2,16,31.1951647494638,23.3963735620979,1,2,3.89939559368298,2,117,228.114642230454,10,3,30,16.8421052631579,10,0,3,0
921,20200328,"S12000006","Dumfries and Galloway",11,77,51.9252815429227,37.7638411221256,0,4,2.69741722300897,43,744,501.719603479668,115,13,11.304347826087,11.9589977220957,115,0,13,0
922,20200328,"S12000008","East Ayrshire",6,43,35.3618421052632,27.9605263157895,0,1,0.822368421052632,23,276,226.973684210526,42,8,19.047619047619,17.4672489082969,42,0,8,0
923,20200328,"S12000010","East Lothian",3,26,24.0963855421687,21.3160333642261,0,0,0,17,241,223.354958294717,27,4,14.8148148148148,18.2432432432432,27,0,4,0
924,20200328,"S12000011","East Renfrewshire",4,39,40.5996252342286,24.9843847595253,0,1,1.04101603164689,6,206,214.449302519259,20,4,20,18.7919463087248,20,0,4,0
925,20200328,"S12000013","Na h-Eileanan Siar",0,1,3.77358490566038,3.77358490566038,0,0,0,0,40,150.943396226415,1,0,0,5.26315789473684,1,0,0,0
926,20200328,"S12000014","Falkirk",15,70,43.5974090682611,31.7638266068759,1,6,3.73692077727952,30,373,232.311908320877,66,22,33.3333333333333,20.6451612903226,66,0,22,0
927,20200328,"S12000017","Highland",2,26,11.0436223081171,5.94656585821688,0,0,0,14,350,148.664146455422,66,5,7.57575757575758,7.88177339901478,66,0,5,0
928,20200328,"S12000018","Inverclyde",4,67,86.9452374772904,63.5868154684661,2,5,6.48845055800675,7,151,195.951206851804,16,5,31.25,37.9310344827586,16,0,5,0
929,20200328,"S12000019","Midlothian",1,24,25.7648953301127,16.1030595813205,1,4,4.29414922168545,9,213,228.66344605475,21,3,14.2857142857143,13.3757961783439,21,0,3,0
930,20200328,"S12000020","Moray",1,5,5.22411451259012,3.13446870755407,0,0,0,2,91,95.0788841291401,6,1,16.6666666666667,6.66666666666667,6,0,1,0
931,20200328,"S12000021","North Ayrshire",6,48,35.7541899441341,27.56052141527,1,5,3.7243947858473,20,295,219.739292364991,38,7,18.4210526315789,18.3406113537118,38,0,7,0
932,20200328,"S12000023","Orkney Islands",1,1,4.46428571428571,4.46428571428571,0,0,0,0,18,80.3571428571429,1,1,100,12.5,1,0,1,0
933,20200328,"S12000026","Scottish Borders",9,72,62.4783061437001,53.8007636237418,1,5,4.33877125997917,10,282,244.706699062825,21,9,42.8571428571429,33.8461538461538,21,0,9,0
2653,20200521,"S12000013","Na h-Eileanan Siar",0,6,22.6415094339623,0,0,0,0,8,319,1203.77358490566,23,0,0,0,23,0,0,0
934,20200328,"S12000027","Shetland Islands",2,30,131.176213379974,26.2352426759948,0,0,0,1,115,502.842151289899,5,3,60,19.047619047619,5,0,3,0
935,20200328,"S12000028","South Ayrshire",6,58,51.721062957018,41.0201533797039,0,0,0,26,256,228.2860709827,43,7,16.2790697674419,23.6453201970443,43,0,7,0
936,20200328,"S12000029","South Lanarkshire",13,98,30.5467240196995,24.6243999750639,3,6,1.87020759304283,24,510,158.96764540864,61,17,27.8688524590164,24.0105540897098,61,0,17,0
937,20200328,"S12000030","Stirling",3,43,45.7057823129252,26.5731292517007,0,1,1.06292517006803,8,249,264.668367346939,20,4,20,20.1298701298701,20,0,4,0
938,20200328,"S12000033","Aberdeen City",2,31,13.5335719898716,8.73133676765913,1,1,0.436566838382956,21,278,121.365581070462,30,2,6.66666666666667,12.4423963133641,30,0,2,0
939,20200328,"S12000034","Aberdeenshire",5,30,11.5039496893934,7.28583480328246,1,2,0.766929979292891,12,215,82.4449727739857,23,6,26.0869565217391,19.2307692307692,23,0,6,0
940,20200328,"S12000035","Argyll and Bute",2,21,24.5815287369776,22.2404307620274,1,2,2.34109797495025,10,137,160.365211284092,14,2,14.2857142857143,20.8,14,0,2,0
941,20200328,"S12000036","City of Edinburgh",15,142,26.9133088207422,17.6263219741481,2,6,1.13718206284826,46,1148,217.580834691634,101,19,18.8118811881188,16.255442670537,101,0,19,0
942,20200328,"S12000038","Renfrewshire",10,49,27.314789007191,18.9531189029489,2,5,2.78722336808072,15,346,192.875857071186,31,10,32.258064516129,18.3856502242152,31,0,10,0
943,20200328,"S12000039","West Dunbartonshire",3,46,52.0715417704324,24.9037808467285,2,4,4.52796015395065,7,195,220.738057505094,18,3,16.6666666666667,23.8095238095238,18,0,3,0
944,20200328,"S12000040","West Lothian",9,44,23.9364595800239,18.4963551300185,3,6,3.26406267000326,22,392,213.252094440213,39,10,25.6410256410256,16.5322580645161,39,0,10,0
945,20200328,"S12000041","Angus",3,50,43.1704368848213,33.6729407701606,0,1,0.863408737696425,18,264,227.939906751856,27,3,11.1111111111111,17.6470588235294,27,0,3,0
946,20200328,"S12000042","Dundee City",6,105,70.555032925682,53.0842628678941,0,3,2.01585808359092,23,375,251.982260448864,44,8,18.1818181818182,24.4252873563218,44,0,8,0
947,20200328,"S12000045","East Dunbartonshire",3,42,38.6206896551724,24.8275862068966,0,1,0.919540229885057,6,236,217.011494252874,17,4,23.5294117647059,17.9640718562874,17,0,4,0
948,20200328,"S12000047","Fife",11,82,21.9175153021677,15.7699195466816,2,7,1.87100740384358,27,560,149.680592307487,44,12,27.2727272727273,16.1879895561358,44,0,12,0
949,20200328,"S12000048","Perth and Kinross",7,49,32.2559410177079,26.9896649331841,0,2,1.31656902113093,29,332,218.550457507735,43,7,16.2790697674419,14.8550724637681,43,0,7,0
950,20200328,"S12000049","Glasgow City",30,229,36.0266817695551,25.8007677301617,3,12,1.88786105342647,55,1508,237.241205713926,129,35,27.1317829457364,18.8259109311741,129,0,35,0
951,20200328,"S12000050","North Lanarkshire",9,99,29.0203435539661,18.1743565691505,2,6,1.75880870024037,16,524,153.602626487659,49,21,42.8571428571429,26.1282660332542,49,0,21,0
952,20200329,"S12000005","Clackmannanshire",1,17,33.1448625463053,25.3460713589394,0,2,3.89939559368298,4,121,235.91343341782,7,1,14.2857142857143,18.4782608695652,7,0,1,0
953,20200329,"S12000006","Dumfries and Galloway",10,87,58.6688246004451,41.809966956639,2,6,4.04612583451345,16,760,512.509272371704,81,20,24.6913580246914,13.1549609810479,81,0,20,0
954,20200329,"S12000008","East Ayrshire",6,49,40.2960526315789,32.0723684210526,0,1,0.822368421052632,11,287,236.019736842105,25,6,24,19.0677966101695,25,0,6,0
955,20200329,"S12000010","East Lothian",3,29,26.8767377201112,23.1696014828545,0,0,0,4,245,227.062094531974,13,3,23.0769230769231,18.9189189189189,13,0,3,0
956,20200329,"S12000011","East Renfrewshire",2,41,42.6816572975224,23.9433687278784,0,1,1.04101603164689,4,210,218.613366645846,10,2,20,18.75,10,0,2,0
957,20200329,"S12000013","Na h-Eileanan Siar",1,2,7.54716981132075,7.54716981132075,0,0,0,1,41,154.716981132075,2,1,50,10,2,0,1,0
958,20200329,"S12000014","Falkirk",12,82,51.0712506228201,36.7463876432486,0,6,3.73692077727952,18,391,243.522670652715,55,21,38.1818181818182,24.3243243243243,55,0,21,0
959,20200329,"S12000017","Highland",4,30,12.7426411247505,6.79607526653358,0,0,0,11,361,153.336448201164,53,8,15.0943396226415,8.31408775981524,53,0,8,0
960,20200329,"S12000018","Inverclyde",7,74,96.0290682584999,64.8845055800675,3,8,10.3815208928108,4,155,201.141967298209,19,9,47.3684210526316,37.7483443708609,19,0,9,0
961,20200329,"S12000019","Midlothian",3,27,28.9855072463768,18.2501341921632,0,4,4.29414922168545,3,216,231.884057971014,17,5,29.4117647058824,15.625,17,0,5,0
962,20200329,"S12000020","Moray",1,6,6.26893741510814,4.17929161007209,0,0,0,1,92,96.1237070316581,3,1,33.3333333333333,8.33333333333333,3,0,1,0
963,20200329,"S12000021","North Ayrshire",6,54,40.2234636871508,29.7951582867784,1,6,4.46927374301676,12,307,228.677839851024,25,6,24,19.3965517241379,25,0,6,0
964,20200329,"S12000023","Orkney Islands",1,2,8.92857142857143,8.92857142857143,0,0,0,0,18,80.3571428571429,1,1,100,22.2222222222222,1,0,1,0
965,20200329,"S12000026","Scottish Borders",5,77,66.8170774036793,53.8007636237418,1,6,5.20652551197501,7,289,250.780978826796,17,6,35.2941176470588,34.3589743589744,17,0,6,0
966,20200329,"S12000027","Shetland Islands",0,30,131.176213379974,26.2352426759948,0,0,0,1,116,507.214691735898,2,0,0,18.6046511627907,2,0,0,0
967,20200329,"S12000028","South Ayrshire",6,64,57.0715177456751,42.8036383092563,0,0,0,14,270,240.770465489567,21,6,28.5714285714286,24.8756218905473,21,0,6,0
968,20200329,"S12000029","South Lanarkshire",10,108,33.6637366747709,24.936101240571,0,6,1.87020759304283,18,528,164.578268187769,45,12,26.6666666666667,24.0409207161125,45,0,12,0
969,20200329,"S12000030","Stirling",6,49,52.0833333333333,32.9506802721088,1,2,2.12585034013605,10,259,275.297619047619,22,7,31.8181818181818,24.5161290322581,22,0,7,0
970,20200329,"S12000033","Aberdeen City",8,39,17.0261066969353,12.2238714747228,0,1,0.436566838382956,14,292,127.477516807823,34,9,26.4705882352941,14.8760330578512,34,0,9,0
971,20200329,"S12000034","Aberdeenshire",5,35,13.4212746376256,9.20315975151469,0,2,0.766929979292891,16,231,88.5804126083289,27,5,18.5185185185185,19.6629213483146,27,0,5,0
972,20200329,"S12000035","Argyll and Bute",0,21,24.5815287369776,22.2404307620274,0,2,2.34109797495025,6,143,167.388505208943,13,0,0,19.8473282442748,13,0,0,0
973,20200329,"S12000036","City of Edinburgh",12,154,29.1876729464387,18.5739736931883,2,8,1.51624275046435,17,1165,220.802850536371,63,15,23.8095238095238,17.0454545454545,63,0,15,0
974,20200329,"S12000038","Renfrewshire",5,54,30.1020123752718,20.6254529237973,2,7,3.90211271531301,14,360,200.680082501812,22,5,22.7272727272727,19.3832599118943,22,0,5,0
975,20200329,"S12000039","West Dunbartonshire",6,52,58.8634820013584,30.5637310391669,1,5,5.65995019243831,3,198,224.134027620557,18,11,61.1111111111111,30.952380952381,18,0,11,0
976,20200329,"S12000040","West Lothian",1,45,24.4804700250245,16.8643237950169,0,6,3.26406267000326,9,401,218.148188445218,20,2,10,15.2610441767068,20,0,2,0
977,20200329,"S12000041","Angus",3,53,45.7606630979106,35.3997582455534,0,1,0.863408737696425,2,266,229.666724227249,7,3,42.8571428571429,18.9814814814815,7,0,3,0
978,20200329,"S12000042","Dundee City",7,112,75.2587017873942,55.7720736460153,0,3,2.01585808359092,10,385,258.701787394167,22,9,40.9090909090909,25.7062146892655,22,0,9,0
979,20200329,"S12000045","East Dunbartonshire",8,50,45.9770114942529,31.264367816092,3,4,3.67816091954023,8,244,224.367816091954,26,9,34.6153846153846,21.4689265536723,26,0,9,0
980,20200329,"S12000047","Fife",12,94,25.1249565658996,17.9082137225029,0,7,1.87100740384358,27,587,156.897335150883,49,12,24.4897959183673,17.6767676767677,49,0,12,0
981,20200329,"S12000048","Perth and Kinross",1,50,32.9142255282733,27.6479494437496,0,2,1.31656902113093,7,339,223.158449081693,11,1,9.09090909090909,15.4411764705882,11,0,1,0
982,20200329,"S12000049","Glasgow City",28,257,40.4316908942169,29.4191680825625,3,15,2.35982631678308,63,1571,247.152476244415,149,35,23.489932885906,20.4957102001907,149,0,35,0
983,20200329,"S12000050","North Lanarkshire",14,113,33.1242305211936,21.6919739696312,1,7,2.05194348361377,17,541,158.585917805007,61,27,44.2622950819672,29.9319727891156,61,0,27,0
984,20200330,"S12000005","Clackmannanshire",2,19,37.0442581399883,23.3963735620979,0,2,3.89939559368298,4,125,243.712224605186,9,2,22.2222222222222,16.8539325842697,9,0,2,0
985,20200330,"S12000006","Dumfries and Galloway",11,98,66.0867219637197,45.8560927911525,2,8,5.39483444601794,42,802,540.832153213298,132,22,16.6666666666667,14.2387732749179,132,0,22,0
986,20200330,"S12000008","East Ayrshire",7,56,46.0526315789474,36.1842105263158,0,1,0.822368421052632,19,306,251.644736842105,33,8,24.2424242424242,20.9016393442623,33,0,8,0
987,20200330,"S12000010","East Lothian",12,41,37.9981464318814,34.2910101946247,1,1,0.92678405931418,13,258,239.110287303058,34,13,38.2352941176471,24.6987951807229,34,0,13,0
988,20200330,"S12000011","East Renfrewshire",5,46,47.8867374557568,28.107432854466,1,2,2.08203206329377,16,226,235.269623152197,25,5,20,21.2328767123288,25,0,5,0
989,20200330,"S12000013","Na h-Eileanan Siar",1,3,11.3207547169811,11.3207547169811,0,0,0,4,45,169.811320754717,5,1,20,12.5,5,0,1,0
990,20200330,"S12000014","Falkirk",14,96,59.7907324364724,42.3517688091679,0,6,3.73692077727952,18,409,254.733432984554,60,18,30,26.2857142857143,60,0,18,0
991,20200330,"S12000017","Highland",3,33,14.0169052372255,6.79607526653358,0,0,0,17,378,160.557278171856,40,9,22.5,9.43396226415094,40,0,9,0
992,20200330,"S12000018","Inverclyde",7,81,105.112899039709,64.8845055800675,0,8,10.3815208928108,9,164,212.821178302621,22,7,31.8181818181818,36.9127516778523,22,0,7,0
993,20200330,"S12000019","Midlothian",5,32,34.3531937734836,22.5442834138486,1,5,5.36768652710682,21,237,254.428341384863,38,7,18.4210526315789,16.5775401069519,38,0,7,0
994,20200330,"S12000020","Moray",0,6,6.26893741510814,4.17929161007209,0,0,0,16,108,112.840873471946,17,0,0,6.77966101694915,17,0,0,0
995,20200330,"S12000021","North Ayrshire",7,61,45.4376163873371,33.5195530726257,0,6,4.46927374301676,20,327,243.575418994413,32,7,21.875,20.3252032520325,32,0,7,0
996,20200330,"S12000023","Orkney Islands",0,2,8.92857142857143,8.92857142857143,0,0,0,1,19,84.8214285714286,1,0,0,20,1,0,0,0
997,20200330,"S12000026","Scottish Borders",8,85,73.759111419646,55.5362721277334,1,7,6.07427976397084,19,308,267.268309614717,43,13,30.2325581395349,35.7487922705314,43,0,13,0
998,20200330,"S12000027","Shetland Islands",2,32,139.921294271972,34.980323567993,0,0,0,8,124,542.195015303892,10,2,20,19.2307692307692,10,0,2,0
999,20200330,"S12000028","South Ayrshire",10,74,65.9889423934368,49.9375780274657,2,2,1.78348492955235,17,287,255.930087390762,38,12,31.5789473684211,27.7777777777778,38,0,12,0
1000,20200330,"S12000029","South Lanarkshire",25,133,41.4562683124493,29.9233214886852,5,11,3.42871392057852,27,555,172.994202356462,74,27,36.4864864864865,26.4285714285714,74,0,27,0
1001,20200330,"S12000030","Stirling",7,56,59.5238095238095,38.265306122449,0,2,2.12585034013605,5,264,280.612244897959,25,7,28,26.219512195122,25,0,7,0
1002,20200330,"S12000033","Aberdeen City",9,48,20.9552082423819,14.8432725050205,0,1,0.436566838382956,27,319,139.264821444163,46,9,19.5652173913043,15,46,0,9,0
1003,20200330,"S12000034","Aberdeenshire",9,44,16.8724595444436,11.8874146790398,0,2,0.766929979292891,35,266,102.001687245954,53,9,16.9811320754717,18.7793427230047,53,0,9,0
1004,20200330,"S12000035","Argyll and Bute",5,26,30.4342736743533,23.4109797495025,1,3,3.51164696242538,10,153,179.093995083694,29,7,24.1379310344828,20.2797202797203,29,0,7,0
1005,20200330,"S12000036","City of Edinburgh",25,179,33.9259315416398,20.8483378188848,3,11,2.08483378188848,69,1234,233.880444259126,137,29,21.1678832116788,17.6010430247718,137,0,29,0
1006,20200330,"S12000038","Renfrewshire",13,67,37.3487931322816,24.5275656391103,2,9,5.01700206254529,26,386,215.173644015831,49,14,28.5714285714286,22.1276595744681,49,0,14,0
1007,20200330,"S12000039","West Dunbartonshire",5,57,64.5234321937967,31.6957210776545,1,6,6.79194023092597,5,203,229.793977812995,13,6,46.1538461538462,31.496062992126,13,0,6,0
1008,20200330,"S12000040","West Lothian",7,52,28.2885431400283,18.4963551300185,1,7,3.80807311500381,28,429,233.380480905233,52,10,19.2307692307692,16.4179104477612,52,0,10,0
1009,20200330,"S12000041","Angus",7,60,51.8045242617855,41.4436194094284,1,2,1.72681747539285,23,289,249.525125194267,42,7,16.6666666666667,20.8695652173913,42,0,7,0
1010,20200330,"S12000042","Dundee City",21,133,89.3697083725306,64.5074586749093,1,4,2.68781077812122,44,429,288.267705953501,87,23,26.4367816091954,25.615763546798,87,0,23,0
1011,20200330,"S12000045","East Dunbartonshire",7,57,52.4137931034483,37.7011494252874,0,4,3.67816091954023,12,256,235.402298850575,31,8,25.8064516129032,25.414364640884,31,0,8,0
1012,20200330,"S12000047","Fife",18,112,29.9361184614973,20.0465078983241,1,8,2.13829417582124,58,645,172.399967925587,96,20,20.8333333333333,18.0995475113122,96,0,20,0
1013,20200330,"S12000048","Perth and Kinross",3,53,34.8890790599697,27.6479494437496,1,3,1.9748535316964,48,387,254.756105588836,67,4,5.97014925373134,13.5646687697161,67,0,4,0
1014,20200330,"S12000049","Glasgow City",37,294,46.2525958089485,31.6216726448933,4,19,2.98911333459191,76,1647,259.108929582783,190,42,22.1052631578947,21.343146274149,190,0,42,0
1094,20200402,"S12000027","Shetland Islands",1,40,174.901617839965,56.8430257979886,1,1,4.37254044599913,1,144,629.645824223874,2,1,50,25,2,0,1,0
1015,20200330,"S12000050","North Lanarkshire",21,134,39.2800609720349,25.7958609368588,1,8,2.34507826698716,27,568,166.500556956088,82,29,35.3658536585366,32.7586206896552,82,0,29,0
1016,20200331,"S12000005","Clackmannanshire",5,24,46.7927471241957,31.1951647494638,1,3,5.84909339052447,9,134,261.25950477676,18,5,27.7777777777778,20.6521739130435,18,0,5,0
1017,20200331,"S12000006","Dumfries and Galloway",7,105,70.8072021039854,45.8560927911525,2,10,6.74354305752242,57,859,579.270348641176,162,13,8.02469135802469,13.1302521008403,162,0,13,0
1018,20200331,"S12000008","East Ayrshire",8,64,52.6315789473684,41.1184210526316,1,2,1.64473684210526,29,335,275.493421052632,52,9,17.3076923076923,21.6417910447761,52,0,9,0
1019,20200331,"S12000010","East Lothian",3,44,40.7784986098239,34.2910101946247,0,1,0.92678405931418,19,277,256.719184430028,34,5,14.7058823529412,23.3695652173913,34,0,5,0
1020,20200331,"S12000011","East Renfrewshire",7,53,55.173849677285,35.3945450759942,1,3,3.12304809494066,16,242,251.925879658547,37,7,18.9189189189189,22.093023255814,37,0,7,0
1021,20200331,"S12000013","Na h-Eileanan Siar",0,3,11.3207547169811,11.3207547169811,0,0,0,4,49,184.905660377358,4,0,0,11.1111111111111,4,0,0,0
1022,20200331,"S12000014","Falkirk",7,103,64.1504733432985,41.7289486796213,0,6,3.73692077727952,18,427,265.944195316393,48,11,22.9166666666667,26.9340974212034,48,0,11,0
1023,20200331,"S12000017","Highland",6,39,16.5654334621756,9.34460349148367,1,1,0.424754704158349,10,388,164.804825213439,24,7,29.1666666666667,12.4338624338624,24,0,7,0
1024,20200331,"S12000018","Inverclyde",10,91,118.089800155723,64.8845055800675,4,12,15.5722813392162,3,167,216.714248637425,21,11,52.3809523809524,39.2857142857143,21,0,11,0
1025,20200331,"S12000019","Midlothian",3,35,37.5738056897477,23.61782071927,0,5,5.36768652710682,16,253,271.604938271605,27,4,14.8148148148148,16.580310880829,27,0,4,0
1026,20200331,"S12000020","Moray",1,7,7.31376031762616,5.22411451259012,0,0,0,18,126,131.647685717271,23,1,4.34782608695652,6.41025641025641,23,0,1,0
1027,20200331,"S12000021","North Ayrshire",7,68,50.6517690875233,32.0297951582868,2,8,5.95903165735568,17,344,256.238361266294,35,7,20,20.1680672268908,35,0,7,0
1028,20200331,"S12000023","Orkney Islands",1,3,13.3928571428571,13.3928571428571,0,0,0,8,27,120.535714285714,11,1,9.09090909090909,16.6666666666667,11,0,1,0
1029,20200331,"S12000026","Scottish Borders",12,97,84.172162443596,58.1395348837209,2,9,7.80978826796251,17,325,282.020131898646,35,13,37.1428571428571,35.6481481481481,35,0,13,0
1030,20200331,"S12000027","Shetland Islands",4,36,157.411456055969,52.4704853519895,0,0,0,15,139,607.783121993878,19,4,21.0526315789474,20.5882352941176,19,0,4,0
1031,20200331,"S12000028","South Ayrshire",7,81,72.23113964687,47.2623506331372,1,3,2.67522739432852,19,306,272.873194221509,35,7,20,26.3888888888889,35,0,7,0
1032,20200331,"S12000029","South Lanarkshire",15,148,46.1317872950564,29.6116202231781,2,13,4.05211645159279,31,586,182.656941587183,68,18,26.4705882352941,26.6187050359712,68,0,18,0
1033,20200331,"S12000030","Stirling",5,61,64.8384353741497,38.265306122449,0,2,2.12585034013605,12,276,293.367346938776,24,6,25,27.0440251572327,24,0,6,0
1034,20200331,"S12000033","Aberdeen City",14,62,27.0671439797433,19.2089408888501,0,1,0.436566838382956,35,354,154.544660787567,58,14,24.1379310344828,17.0212765957447,58,0,14,0
1035,20200331,"S12000034","Aberdeenshire",9,53,20.3236444512616,14.5716696065649,0,2,0.766929979292891,30,296,113.505636935348,49,9,18.3673469387755,18.8524590163934,49,0,9,0
1036,20200331,"S12000035","Argyll and Bute",1,27,31.6048226618284,19.8993327870771,1,4,4.6821959499005,6,159,186.117289008545,22,3,13.6363636363636,19.7080291970803,22,0,3,0
1037,20200331,"S12000036","City of Edinburgh",32,211,39.9909025434972,23.3122322883894,1,12,2.27436412569652,96,1330,252.075357264698,192,43,22.3958333333333,18.1184668989547,192,0,43,0
1038,20200331,"S12000038","Renfrewshire",6,73,40.6934611739785,27.314789007191,3,12,6.68933608339372,19,405,225.765092814538,36,7,19.4444444444444,22.8571428571429,36,0,7,0
1039,20200331,"S12000039","West Dunbartonshire",5,62,70.183382386235,35.0916911931175,2,8,9.05592030790129,9,212,239.981888159384,21,5,23.8095238095238,32.5757575757576,21,0,5,0
1040,20200331,"S12000040","West Lothian",15,67,36.4486998150364,26.1125013600261,3,10,5.44010445000544,27,456,248.068762920248,59,16,27.1186440677966,19.9312714776632,59,0,16,0
1041,20200331,"S12000041","Angus",9,69,59.5752029010534,44.8972543602141,0,2,1.72681747539285,40,329,284.061474702124,67,9,13.4328358208955,19.5488721804511,67,0,9,0
1042,20200331,"S12000042","Dundee City",39,172,115.575863459212,83.9940868162881,0,4,2.68781077812122,67,496,333.288536487031,149,42,28.1879194630872,27.364185110664,149,0,42,0
1043,20200331,"S12000045","East Dunbartonshire",4,61,56.0919540229885,34.9425287356322,1,5,4.59770114942529,14,270,248.275862068966,31,4,12.9032258064516,24.5714285714286,31,0,4,0
1044,20200331,"S12000047","Fife",28,140,37.4201480768717,26.7286771977655,0,8,2.13829417582124,69,714,190.842755192046,131,28,21.3740458015267,19.4085027726433,131,0,28,0
1045,20200331,"S12000048","Perth and Kinross",7,60,39.497070633928,28.9645184648805,1,4,2.63313804226187,50,437,287.670331117109,74,8,10.8108108108108,13.1054131054131,74,0,8,0
1046,20200331,"S12000049","Glasgow City",42,336,52.8601094959411,35.8693600151029,5,24,3.77572210685294,48,1695,266.660373796489,140,51,36.4285714285714,24.8134328358209,140,0,51,0
1047,20200331,"S12000050","North Lanarkshire",19,153,44.8496218561295,29.6066131207129,4,12,3.51761740048074,29,597,175.001465673917,81,28,34.5679012345679,33.8842975206612,81,0,28,0
1048,20200401,"S12000005","Clackmannanshire",1,25,48.7424449210372,27.2957691557809,1,4,7.79879118736596,3,137,267.108598167284,7,1,14.2857142857143,20.5128205128205,7,0,1,0
